dateTime,value__bpm,value__confidence
2021-12-04 01:09:15,,
2021-12-04 01:09:20,,
2021-12-04 01:09:25,,
2021-12-04 01:09:30,,
2021-12-04 01:09:35,,
2021-12-04 01:09:40,,
2021-12-04 01:09:45,,
2021-12-04 01:09:50,,
2021-12-04 01:09:55,,
2021-12-04 01:10:00,,
2021-12-04 01:10:05,,
2021-12-04 01:10:10,,
2021-12-04 01:10:15,,
2021-12-04 01:10:20,,
2021-12-04 01:10:25,,
2021-12-04 01:10:30,,
2021-12-04 01:10:35,,
2021-12-04 01:10:40,,
2021-12-04 01:10:45,,
2021-12-04 01:10:50,,
2021-12-04 01:10:55,,
2021-12-04 01:11:00,,
2021-12-04 01:11:05,,
2021-12-04 01:11:10,,
2021-12-04 01:11:15,,
2021-12-04 01:11:20,,
2021-12-04 01:11:25,,
2021-12-04 01:11:30,,
2021-12-04 01:11:35,,
2021-12-04 01:11:40,,
2021-12-04 01:11:45,,
2021-12-04 01:11:50,,
2021-12-04 01:11:55,,
2021-12-04 01:12:00,,
2021-12-04 01:12:05,,
2021-12-04 01:12:10,,
2021-12-04 01:12:15,,
2021-12-04 01:12:20,,
2021-12-04 01:12:25,,
2021-12-04 01:12:30,,
2021-12-04 01:12:35,,
2021-12-04 01:12:40,,
2021-12-04 01:12:45,,
2021-12-04 01:12:50,,
2021-12-04 01:12:55,,
2021-12-04 01:13:00,,
2021-12-04 01:13:05,,
2021-12-04 01:13:10,,
2021-12-04 01:13:15,,
2021-12-04 01:13:20,,
2021-12-04 01:13:25,,
2021-12-04 01:13:30,,
2021-12-04 01:13:35,,
2021-12-04 01:13:40,,
2021-12-04 01:13:45,,
2021-12-04 01:13:50,,
2021-12-04 01:13:55,,
2021-12-04 01:14:00,,
2021-12-04 01:14:05,,
2021-12-04 01:14:10,,
2021-12-04 01:14:15,,
2021-12-04 01:14:20,,
2021-12-04 01:14:25,,
2021-12-04 01:14:30,,
2021-12-04 01:14:35,,
2021-12-04 01:14:40,,
2021-12-04 01:14:45,,
2021-12-04 01:14:50,,
2021-12-04 01:14:55,,
2021-12-04 01:15:00,,
2021-12-04 01:15:05,,
2021-12-04 01:15:10,,
2021-12-04 01:15:15,,
2021-12-04 01:15:20,,
2021-12-04 01:15:25,,
2021-12-04 01:15:30,,
2021-12-04 01:15:35,,
2021-12-04 01:15:40,,
2021-12-04 01:15:45,,
2021-12-04 01:15:50,,
2021-12-04 01:15:55,,
2021-12-04 01:16:00,,
2021-12-04 01:16:05,,
2021-12-04 01:16:10,,
2021-12-04 01:16:15,,
2021-12-04 01:16:20,,
2021-12-04 01:16:25,,
2021-12-04 01:16:30,,
2021-12-04 01:16:35,,
2021-12-04 01:16:40,,
2021-12-04 01:16:45,,
2021-12-04 01:16:50,,
2021-12-04 01:16:55,,
2021-12-04 01:17:00,,
2021-12-04 01:17:05,,
2021-12-04 01:17:10,,
2021-12-04 01:17:15,,
2021-12-04 01:17:20,,
2021-12-04 01:17:25,,
2021-12-04 01:17:30,,
2021-12-04 01:17:35,,
2021-12-04 01:17:40,,
2021-12-04 01:17:45,,
2021-12-04 01:17:50,,
2021-12-04 01:17:55,,
2021-12-04 01:18:00,,
2021-12-04 01:18:05,,
2021-12-04 01:18:10,,
2021-12-04 01:18:15,,
2021-12-04 01:18:20,,
2021-12-04 01:18:25,,
2021-12-04 01:18:30,,
2021-12-04 01:18:35,,
2021-12-04 01:18:40,,
2021-12-04 01:18:45,,
2021-12-04 01:18:50,,
2021-12-04 01:18:55,,
2021-12-04 01:19:00,,
2021-12-04 01:19:05,,
2021-12-04 01:19:10,,
2021-12-04 01:19:15,,
2021-12-04 01:19:20,,
2021-12-04 01:19:25,,
2021-12-04 01:19:30,,
2021-12-04 01:19:35,,
2021-12-04 01:19:40,,
2021-12-04 01:19:45,,
2021-12-04 01:19:50,,
2021-12-04 01:19:55,,
2021-12-04 01:20:00,,
2021-12-04 01:20:05,,
2021-12-04 01:20:10,,
2021-12-04 01:20:15,,
2021-12-04 01:20:20,,
2021-12-04 01:20:25,,
2021-12-04 01:20:30,,
2021-12-04 01:20:35,,
2021-12-04 01:20:40,,
2021-12-04 01:20:45,,
2021-12-04 01:20:50,,
2021-12-04 01:20:55,,
2021-12-04 01:21:00,,
2021-12-04 01:21:05,,
2021-12-04 01:21:10,,
2021-12-04 01:21:15,,
2021-12-04 01:21:20,,
2021-12-04 01:21:25,,
2021-12-04 01:21:30,,
2021-12-04 01:21:35,,
2021-12-04 01:21:40,,
2021-12-04 01:21:45,,
2021-12-04 01:21:50,,
2021-12-04 01:21:55,,
2021-12-04 01:22:00,,
2021-12-04 01:22:05,,
2021-12-04 01:22:10,,
2021-12-04 01:22:15,,
2021-12-04 01:22:20,,
2021-12-04 01:22:25,,
2021-12-04 01:22:30,,
2021-12-04 01:22:35,,
2021-12-04 01:22:40,,
2021-12-04 01:22:45,,
2021-12-04 01:22:50,,
2021-12-04 01:22:55,,
2021-12-04 01:23:00,,
2021-12-04 01:23:05,,
2021-12-04 01:23:10,,
2021-12-04 01:23:15,,
2021-12-04 01:23:20,,
2021-12-04 01:23:25,,
2021-12-04 01:23:30,,
2021-12-04 01:23:35,,
2021-12-04 01:23:40,,
2021-12-04 01:23:45,,
2021-12-04 01:23:50,,
2021-12-04 01:23:55,,
2021-12-04 01:24:00,,
2021-12-04 01:24:05,,
2021-12-04 01:24:10,,
2021-12-04 01:24:15,,
2021-12-04 01:24:20,,
2021-12-04 01:24:25,,
2021-12-04 01:24:30,,
2021-12-04 01:24:35,,
2021-12-04 01:24:40,,
2021-12-04 01:24:45,,
2021-12-04 01:24:50,,
2021-12-04 01:24:55,,
2021-12-04 01:25:00,,
2021-12-04 01:25:05,,
2021-12-04 01:25:10,,
2021-12-04 01:25:15,,
2021-12-04 01:25:20,,
2021-12-04 01:25:25,,
2021-12-04 01:25:30,,
2021-12-04 01:25:35,,
2021-12-04 01:25:40,,
2021-12-04 01:25:45,,
2021-12-04 01:25:50,,
2021-12-04 01:25:55,,
2021-12-04 01:26:00,,
2021-12-04 01:26:05,,
2021-12-04 01:26:10,,
2021-12-04 01:26:15,,
2021-12-04 01:26:20,,
2021-12-04 01:26:25,,
2021-12-04 01:26:30,,
2021-12-04 01:26:35,,
2021-12-04 01:26:40,,
2021-12-04 01:26:45,,
2021-12-04 01:26:50,,
2021-12-04 01:26:55,,
2021-12-04 01:27:00,,
2021-12-04 01:27:05,,
2021-12-04 01:27:10,,
2021-12-04 01:27:15,,
2021-12-04 01:27:20,,
2021-12-04 01:27:25,,
2021-12-04 01:27:30,,
2021-12-04 01:27:35,,
2021-12-04 01:27:40,,
2021-12-04 01:27:45,,
2021-12-04 01:27:50,,
2021-12-04 01:27:55,,
2021-12-04 01:28:00,,
2021-12-04 01:28:05,,
2021-12-04 01:28:10,,
2021-12-04 01:28:15,,
2021-12-04 01:28:20,,
2021-12-04 01:28:25,,
2021-12-04 01:28:30,,
2021-12-04 01:28:35,,
2021-12-04 01:28:40,,
2021-12-04 01:28:45,,
2021-12-04 01:28:50,,
2021-12-04 01:28:55,,
2021-12-04 01:29:00,,
2021-12-04 01:29:05,,
2021-12-04 01:29:10,,
2021-12-04 01:29:15,,
2021-12-04 01:29:20,,
2021-12-04 01:29:25,,
2021-12-04 01:29:30,,
2021-12-04 01:29:35,,
2021-12-04 01:29:40,,
2021-12-04 01:29:45,,
2021-12-04 01:29:50,,
2021-12-04 01:29:55,,
2021-12-04 01:30:00,,
2021-12-04 01:30:05,,
2021-12-04 01:30:10,,
2021-12-04 01:30:15,,
2021-12-04 01:30:20,,
2021-12-04 01:30:25,,
2021-12-04 01:30:30,,
2021-12-04 01:30:35,,
2021-12-04 01:30:40,,
2021-12-04 01:30:45,,
2021-12-04 01:30:50,,
2021-12-04 01:30:55,,
2021-12-04 01:31:00,,
2021-12-04 01:31:05,,
2021-12-04 01:31:10,,
2021-12-04 01:31:15,,
2021-12-04 01:31:20,,
2021-12-04 01:31:25,,
2021-12-04 01:31:30,,
2021-12-04 01:31:35,,
2021-12-04 01:31:40,,
2021-12-04 01:31:45,,
2021-12-04 01:31:50,,
2021-12-04 01:31:55,,
2021-12-04 01:32:00,,
2021-12-04 01:32:05,,
2021-12-04 01:32:10,,
2021-12-04 01:32:15,,
2021-12-04 01:32:20,,
2021-12-04 01:32:25,,
2021-12-04 01:32:30,,
2021-12-04 01:32:35,,
2021-12-04 01:32:40,,
2021-12-04 01:32:45,,
2021-12-04 01:32:50,,
2021-12-04 01:32:55,,
2021-12-04 01:33:00,,
2021-12-04 01:33:05,,
2021-12-04 01:33:10,,
2021-12-04 01:33:15,,
2021-12-04 01:33:20,,
2021-12-04 01:33:25,,
2021-12-04 01:33:30,,
2021-12-04 01:33:35,,
2021-12-04 01:33:40,,
2021-12-04 01:33:45,,
2021-12-04 01:33:50,,
2021-12-04 01:33:55,,
2021-12-04 01:34:00,,
2021-12-04 01:34:05,,
2021-12-04 01:34:10,,
2021-12-04 01:34:15,,
2021-12-04 01:34:20,,
2021-12-04 01:34:25,,
2021-12-04 01:34:30,,
2021-12-04 01:34:35,,
2021-12-04 01:34:40,,
2021-12-04 01:34:45,,
2021-12-04 01:34:50,,
2021-12-04 01:34:55,,
2021-12-04 01:35:00,,
2021-12-04 01:35:05,,
2021-12-04 01:35:10,,
2021-12-04 01:35:15,,
2021-12-04 01:35:20,,
2021-12-04 01:35:25,,
2021-12-04 01:35:30,,
2021-12-04 01:35:35,,
2021-12-04 01:35:40,,
2021-12-04 01:35:45,,
2021-12-04 01:35:50,,
2021-12-04 01:35:55,,
2021-12-04 01:36:00,,
2021-12-04 01:36:05,,
2021-12-04 01:36:10,,
2021-12-04 01:36:15,,
2021-12-04 01:36:20,,
2021-12-04 01:36:25,,
2021-12-04 01:36:30,,
2021-12-04 01:36:35,,
2021-12-04 01:36:40,,
2021-12-04 01:36:45,,
2021-12-04 01:36:50,,
2021-12-04 01:36:55,,
2021-12-04 01:37:00,,
2021-12-04 01:37:05,,
2021-12-04 01:37:10,,
2021-12-04 01:37:15,,
2021-12-04 01:37:20,,
2021-12-04 01:37:25,,
2021-12-04 01:37:30,,
2021-12-04 01:37:35,,
2021-12-04 01:37:40,,
2021-12-04 01:37:45,,
2021-12-04 01:37:50,,
2021-12-04 01:37:55,,
2021-12-04 01:38:00,,
2021-12-04 01:38:05,,
2021-12-04 01:38:10,,
2021-12-04 01:38:15,,
2021-12-04 01:38:20,,
2021-12-04 01:38:25,,
2021-12-04 01:38:30,,
2021-12-04 01:38:35,,
2021-12-04 01:38:40,,
2021-12-04 01:38:45,,
2021-12-04 01:38:50,,
2021-12-04 01:38:55,,
2021-12-04 01:39:00,,
2021-12-04 01:39:05,,
2021-12-04 01:39:10,,
2021-12-04 01:39:15,,
2021-12-04 01:39:20,,
2021-12-04 01:39:25,,
2021-12-04 01:39:30,,
2021-12-04 01:39:35,,
2021-12-04 01:39:40,,
2021-12-04 01:39:45,,
2021-12-04 01:39:50,,
2021-12-04 01:39:55,,
2021-12-04 01:40:00,,
2021-12-04 01:40:05,,
2021-12-04 01:40:10,,
2021-12-04 01:40:15,,
2021-12-04 01:40:20,,
2021-12-04 01:40:25,,
2021-12-04 01:40:30,,
2021-12-04 01:40:35,,
2021-12-04 01:40:40,,
2021-12-04 01:40:45,,
2021-12-04 01:40:50,,
2021-12-04 01:40:55,,
2021-12-04 01:41:00,,
2021-12-04 01:41:05,,
2021-12-04 01:41:10,,
2021-12-04 01:41:15,,
2021-12-04 01:41:20,,
2021-12-04 01:41:25,,
2021-12-04 01:41:30,,
2021-12-04 01:41:35,,
2021-12-04 01:41:40,,
2021-12-04 01:41:45,,
2021-12-04 01:41:50,,
2021-12-04 01:41:55,,
2021-12-04 01:42:00,,
2021-12-04 01:42:05,,
2021-12-04 01:42:10,,
2021-12-04 01:42:15,,
2021-12-04 01:42:20,,
2021-12-04 01:42:25,,
2021-12-04 01:42:30,,
2021-12-04 01:42:35,,
2021-12-04 01:42:40,,
2021-12-04 01:42:45,,
2021-12-04 01:42:50,,
2021-12-04 01:42:55,,
2021-12-04 01:43:00,,
2021-12-04 01:43:05,,
2021-12-04 01:43:10,,
2021-12-04 01:43:15,,
2021-12-04 01:43:20,,
2021-12-04 01:43:25,,
2021-12-04 01:43:30,,
2021-12-04 01:43:35,,
2021-12-04 01:43:40,,
2021-12-04 01:43:45,,
2021-12-04 01:43:50,,
2021-12-04 01:43:55,,
2021-12-04 01:44:00,,
2021-12-04 01:44:05,,
2021-12-04 01:44:10,,
2021-12-04 01:44:15,,
2021-12-04 01:44:20,,
2021-12-04 01:44:25,,
2021-12-04 01:44:30,,
2021-12-04 01:44:35,,
2021-12-04 01:44:40,,
2021-12-04 01:44:45,,
2021-12-04 01:44:50,,
2021-12-04 01:44:55,,
2021-12-04 01:45:00,,
2021-12-04 01:45:05,,
2021-12-04 01:45:10,,
2021-12-04 01:45:15,,
2021-12-04 01:45:20,,
2021-12-04 01:45:25,,
2021-12-04 01:45:30,,
2021-12-04 01:45:35,,
2021-12-04 01:45:40,,
2021-12-04 01:45:45,,
2021-12-04 01:45:50,,
2021-12-04 01:45:55,,
2021-12-04 01:46:00,,
2021-12-04 01:46:05,,
2021-12-04 01:46:10,,
2021-12-04 01:46:15,,
2021-12-04 01:46:20,,
2021-12-04 01:46:25,,
2021-12-04 01:46:30,,
2021-12-04 01:46:35,,
2021-12-04 01:46:40,,
2021-12-04 01:46:45,,
2021-12-04 01:46:50,,
2021-12-04 01:46:55,,
2021-12-04 01:47:00,,
2021-12-04 01:47:05,,
2021-12-04 01:47:10,,
2021-12-04 01:47:15,,
2021-12-04 01:47:20,,
2021-12-04 01:47:25,,
2021-12-04 01:47:30,,
2021-12-04 01:47:35,,
2021-12-04 01:47:40,,
2021-12-04 01:47:45,,
2021-12-04 01:47:50,,
2021-12-04 01:47:55,,
2021-12-04 01:48:00,,
2021-12-04 01:48:05,,
2021-12-04 01:48:10,,
2021-12-04 01:48:15,,
2021-12-04 01:48:20,,
2021-12-04 01:48:25,,
2021-12-04 01:48:30,,
2021-12-04 01:48:35,,
2021-12-04 01:48:40,,
2021-12-04 01:48:45,,
2021-12-04 01:48:50,,
2021-12-04 01:48:55,,
2021-12-04 01:49:00,,
2021-12-04 01:49:05,,
2021-12-04 01:49:10,,
2021-12-04 01:49:15,,
2021-12-04 01:49:20,,
2021-12-04 01:49:25,,
2021-12-04 01:49:30,,
2021-12-04 01:49:35,,
2021-12-04 01:49:40,,
2021-12-04 01:49:45,,
2021-12-04 01:49:50,,
2021-12-04 01:49:55,,
2021-12-04 01:50:00,,
2021-12-04 01:50:05,,
2021-12-04 01:50:10,,
2021-12-04 01:50:15,,
2021-12-04 01:50:20,,
2021-12-04 01:50:25,,
2021-12-04 01:50:30,,
2021-12-04 01:50:35,,
2021-12-04 01:50:40,,
2021-12-04 01:50:45,,
2021-12-04 01:50:50,,
2021-12-04 01:50:55,,
2021-12-04 01:51:00,,
2021-12-04 01:51:05,,
2021-12-04 01:51:10,,
2021-12-04 01:51:15,,
2021-12-04 01:51:20,,
2021-12-04 01:51:25,,
2021-12-04 01:51:30,,
2021-12-04 01:51:35,,
2021-12-04 01:51:40,,
2021-12-04 01:51:45,,
2021-12-04 01:51:50,,
2021-12-04 01:51:55,,
2021-12-04 01:52:00,,
2021-12-04 01:52:05,,
2021-12-04 01:52:10,,
2021-12-04 01:52:15,,
2021-12-04 01:52:20,,
2021-12-04 01:52:25,,
2021-12-04 01:52:30,,
2021-12-04 01:52:35,,
2021-12-04 01:52:40,,
2021-12-04 01:52:45,,
2021-12-04 01:52:50,,
2021-12-04 01:52:55,,
2021-12-04 01:53:00,,
2021-12-04 01:53:05,,
2021-12-04 01:53:10,,
2021-12-04 01:53:15,,
2021-12-04 01:53:20,,
2021-12-04 01:53:25,,
2021-12-04 01:53:30,,
2021-12-04 01:53:35,,
2021-12-04 01:53:40,,
2021-12-04 01:53:45,,
2021-12-04 01:53:50,,
2021-12-04 01:53:55,,
2021-12-04 01:54:00,,
2021-12-04 01:54:05,,
2021-12-04 01:54:10,,
2021-12-04 01:54:15,,
2021-12-04 01:54:20,,
2021-12-04 01:54:25,,
2021-12-04 01:54:30,,
2021-12-04 01:54:35,,
2021-12-04 01:54:40,,
2021-12-04 01:54:45,,
2021-12-04 01:54:50,,
2021-12-04 01:54:55,,
2021-12-04 01:55:00,,
2021-12-04 01:55:05,,
2021-12-04 01:55:10,,
2021-12-04 01:55:15,,
2021-12-04 01:55:20,,
2021-12-04 01:55:25,,
2021-12-04 01:55:30,,
2021-12-04 01:55:35,,
2021-12-04 01:55:40,,
2021-12-04 01:55:45,,
2021-12-04 01:55:50,,
2021-12-04 01:55:55,,
2021-12-04 01:56:00,,
2021-12-04 01:56:05,,
2021-12-04 01:56:10,,
2021-12-04 01:56:15,,
2021-12-04 01:56:20,,
2021-12-04 01:56:25,,
2021-12-04 01:56:30,,
2021-12-04 01:56:35,,
2021-12-04 01:56:40,,
2021-12-04 01:56:45,,
2021-12-04 01:56:50,,
2021-12-04 01:56:55,,
2021-12-04 01:57:00,,
2021-12-04 01:57:05,,
2021-12-04 01:57:10,,
2021-12-04 01:57:15,,
2021-12-04 01:57:20,,
2021-12-04 01:57:25,,
2021-12-04 01:57:30,,
2021-12-04 01:57:35,,
2021-12-04 01:57:40,,
2021-12-04 01:57:45,,
2021-12-04 01:57:50,,
2021-12-04 01:57:55,,
2021-12-04 01:58:00,,
2021-12-04 01:58:05,,
2021-12-04 01:58:10,,
2021-12-04 01:58:15,,
2021-12-04 01:58:20,,
2021-12-04 01:58:25,,
2021-12-04 01:58:30,,
2021-12-04 01:58:35,,
2021-12-04 01:58:40,,
2021-12-04 01:58:45,,
2021-12-04 01:58:50,,
2021-12-04 01:58:55,,
2021-12-04 01:59:00,,
2021-12-04 01:59:05,,
2021-12-04 01:59:10,,
2021-12-04 01:59:15,,
2021-12-04 01:59:20,,
2021-12-04 01:59:25,,
2021-12-04 01:59:30,,
2021-12-04 01:59:35,,
2021-12-04 01:59:40,,
2021-12-04 01:59:45,,
2021-12-04 01:59:50,,
2021-12-04 01:59:55,,
2021-12-04 02:00:00,,
2021-12-04 02:00:05,,
2021-12-04 02:00:10,,
2021-12-04 02:00:15,,
2021-12-04 02:00:20,,
2021-12-04 02:00:25,,
2021-12-04 02:00:30,,
2021-12-04 02:00:35,,
2021-12-04 02:00:40,,
2021-12-04 02:00:45,,
2021-12-04 02:00:50,,
2021-12-04 02:00:55,,
2021-12-04 02:01:00,,
2021-12-04 02:01:05,,
2021-12-04 02:01:10,,
2021-12-04 02:01:15,,
2021-12-04 02:01:20,,
2021-12-04 02:01:25,,
2021-12-04 02:01:30,,
2021-12-04 02:01:35,,
2021-12-04 02:01:40,,
2021-12-04 02:01:45,,
2021-12-04 02:01:50,,
2021-12-04 02:01:55,,
2021-12-04 02:02:00,,
2021-12-04 02:02:05,,
2021-12-04 02:02:10,,
2021-12-04 02:02:15,,
2021-12-04 02:02:20,,
2021-12-04 02:02:25,,
2021-12-04 02:02:30,,
2021-12-04 02:02:35,,
2021-12-04 02:02:40,,
2021-12-04 02:02:45,,
2021-12-04 02:02:50,,
2021-12-04 02:02:55,,
2021-12-04 02:03:00,,
2021-12-04 02:03:05,,
2021-12-04 02:03:10,,
2021-12-04 02:03:15,,
2021-12-04 02:03:20,,
2021-12-04 02:03:25,,
2021-12-04 02:03:30,,
2021-12-04 02:03:35,,
2021-12-04 02:03:40,,
2021-12-04 02:03:45,,
2021-12-04 02:03:50,,
2021-12-04 02:03:55,,
2021-12-04 02:04:00,,
2021-12-04 02:04:05,,
2021-12-04 02:04:10,,
2021-12-04 02:04:15,,
2021-12-04 02:04:20,,
2021-12-04 02:04:25,,
2021-12-04 02:04:30,,
2021-12-04 02:04:35,,
2021-12-04 02:04:40,,
2021-12-04 02:04:45,,
2021-12-04 02:04:50,,
2021-12-04 02:04:55,,
2021-12-04 02:05:00,,
2021-12-04 02:05:05,,
2021-12-04 02:05:10,,
2021-12-04 02:05:15,,
2021-12-04 02:05:20,,
2021-12-04 02:05:25,,
2021-12-04 02:05:30,,
2021-12-04 02:05:35,,
2021-12-04 02:05:40,,
2021-12-04 02:05:45,,
2021-12-04 02:05:50,,
2021-12-04 02:05:55,,
2021-12-04 02:06:00,,
2021-12-04 02:06:05,,
2021-12-04 02:06:10,,
2021-12-04 02:06:15,,
2021-12-04 02:06:20,,
2021-12-04 02:06:25,,
2021-12-04 02:06:30,,
2021-12-04 02:06:35,,
2021-12-04 02:06:40,,
2021-12-04 02:06:45,,
2021-12-04 02:06:50,,
2021-12-04 02:06:55,,
2021-12-04 02:07:00,,
2021-12-04 02:07:05,,
2021-12-04 02:07:10,,
2021-12-04 02:07:15,,
2021-12-04 02:07:20,,
2021-12-04 02:07:25,,
2021-12-04 02:07:30,,
2021-12-04 02:07:35,,
2021-12-04 02:07:40,,
2021-12-04 02:07:45,,
2021-12-04 02:07:50,,
2021-12-04 02:07:55,,
2021-12-04 02:08:00,,
2021-12-04 02:08:05,,
2021-12-04 02:08:10,,
2021-12-04 02:08:15,,
2021-12-04 02:08:20,,
2021-12-04 02:08:25,,
2021-12-04 02:08:30,,
2021-12-04 02:08:35,,
2021-12-04 02:08:40,,
2021-12-04 02:08:45,,
2021-12-04 02:08:50,,
2021-12-04 02:08:55,,
2021-12-04 02:09:00,,
2021-12-04 02:09:05,,
2021-12-04 02:09:10,,
2021-12-04 02:09:15,,
2021-12-04 02:09:20,,
2021-12-04 02:09:25,,
2021-12-04 02:09:30,,
2021-12-04 02:09:35,,
2021-12-04 02:09:40,,
2021-12-04 02:09:45,,
2021-12-04 02:09:50,,
2021-12-04 02:09:55,,
2021-12-04 02:10:00,,
2021-12-04 02:10:05,,
2021-12-04 02:10:10,,
2021-12-04 02:10:15,,
2021-12-04 02:10:20,,
2021-12-04 02:10:25,,
2021-12-04 02:10:30,,
2021-12-04 02:10:35,,
2021-12-04 02:10:40,,
2021-12-04 02:10:45,,
2021-12-04 02:10:50,,
2021-12-04 02:10:55,,
2021-12-04 02:11:00,,
2021-12-04 02:11:05,,
2021-12-04 02:11:10,,
2021-12-04 02:11:15,,
2021-12-04 02:11:20,,
2021-12-04 02:11:25,,
2021-12-04 02:11:30,,
2021-12-04 02:11:35,,
2021-12-04 02:11:40,,
2021-12-04 02:11:45,,
2021-12-04 02:11:50,,
2021-12-04 02:11:55,,
2021-12-04 02:12:00,,
2021-12-04 02:12:05,,
2021-12-04 02:12:10,,
2021-12-04 02:12:15,,
2021-12-04 02:12:20,,
2021-12-04 02:12:25,,
2021-12-04 02:12:30,,
2021-12-04 02:12:35,,
2021-12-04 02:12:40,,
2021-12-04 02:12:45,,
2021-12-04 02:12:50,,
2021-12-04 02:12:55,,
2021-12-04 02:13:00,,
2021-12-04 02:13:05,,
2021-12-04 02:13:10,,
2021-12-04 02:13:15,,
2021-12-04 02:13:20,,
2021-12-04 02:13:25,,
2021-12-04 02:13:30,,
2021-12-04 02:13:35,,
2021-12-04 02:13:40,,
2021-12-04 02:13:45,,
2021-12-04 02:13:50,,
2021-12-04 02:13:55,,
2021-12-04 02:14:00,,
2021-12-04 02:14:05,,
2021-12-04 02:14:10,,
2021-12-04 02:14:15,,
2021-12-04 02:14:20,,
2021-12-04 02:14:25,,
2021-12-04 02:14:30,,
2021-12-04 02:14:35,,
2021-12-04 02:14:40,,
2021-12-04 02:14:45,,
2021-12-04 02:14:50,,
2021-12-04 02:14:55,,
2021-12-04 02:15:00,,
2021-12-04 02:15:05,,
2021-12-04 02:15:10,,
2021-12-04 02:15:15,,
2021-12-04 02:15:20,,
2021-12-04 02:15:25,,
2021-12-04 02:15:30,,
2021-12-04 02:15:35,,
2021-12-04 02:15:40,,
2021-12-04 02:15:45,,
2021-12-04 02:15:50,,
2021-12-04 02:15:55,,
2021-12-04 02:16:00,,
2021-12-04 02:16:05,,
2021-12-04 02:16:10,,
2021-12-04 02:16:15,,
2021-12-04 02:16:20,,
2021-12-04 02:16:25,,
2021-12-04 02:16:30,,
2021-12-04 02:16:35,,
2021-12-04 02:16:40,,
2021-12-04 02:16:45,,
2021-12-04 02:16:50,,
2021-12-04 02:16:55,,
2021-12-04 02:17:00,,
2021-12-04 02:17:05,,
2021-12-04 02:17:10,,
2021-12-04 02:17:15,,
2021-12-04 02:17:20,,
2021-12-04 02:17:25,,
2021-12-04 02:17:30,,
2021-12-04 02:17:35,,
2021-12-04 02:17:40,,
2021-12-04 02:17:45,,
2021-12-04 02:17:50,,
2021-12-04 02:17:55,,
2021-12-04 02:18:00,,
2021-12-04 02:18:05,,
2021-12-04 02:18:10,,
2021-12-04 02:18:15,,
2021-12-04 02:18:20,,
2021-12-04 02:18:25,,
2021-12-04 02:18:30,,
2021-12-04 02:18:35,,
2021-12-04 02:18:40,,
2021-12-04 02:18:45,,
2021-12-04 02:18:50,,
2021-12-04 02:18:55,,
2021-12-04 02:19:00,,
2021-12-04 02:19:05,,
2021-12-04 02:19:10,,
2021-12-04 02:19:15,,
2021-12-04 02:19:20,,
2021-12-04 02:19:25,,
2021-12-04 02:19:30,,
2021-12-04 02:19:35,,
2021-12-04 02:19:40,,
2021-12-04 02:19:45,,
2021-12-04 02:19:50,,
2021-12-04 02:19:55,,
2021-12-04 02:20:00,,
2021-12-04 02:20:05,,
2021-12-04 02:20:10,,
2021-12-04 02:20:15,,
2021-12-04 02:20:20,,
2021-12-04 02:20:25,,
2021-12-04 02:20:30,,
2021-12-04 02:20:35,,
2021-12-04 02:20:40,,
2021-12-04 02:20:45,,
2021-12-04 02:20:50,,
2021-12-04 02:20:55,,
2021-12-04 02:21:00,,
2021-12-04 02:21:05,,
2021-12-04 02:21:10,,
2021-12-04 02:21:15,,
2021-12-04 02:21:20,,
2021-12-04 02:21:25,,
2021-12-04 02:21:30,,
2021-12-04 02:21:35,,
2021-12-04 02:21:40,,
2021-12-04 02:21:45,,
2021-12-04 02:21:50,,
2021-12-04 02:21:55,,
2021-12-04 02:22:00,,
2021-12-04 02:22:05,,
2021-12-04 02:22:10,,
2021-12-04 02:22:15,,
2021-12-04 02:22:20,,
2021-12-04 02:22:25,,
2021-12-04 02:22:30,,
2021-12-04 02:22:35,,
2021-12-04 02:22:40,,
2021-12-04 02:22:45,,
2021-12-04 02:22:50,,
2021-12-04 02:22:55,,
2021-12-04 02:23:00,,
2021-12-04 02:23:05,,
2021-12-04 02:23:10,,
2021-12-04 02:23:15,,
2021-12-04 02:23:20,,
2021-12-04 02:23:25,,
2021-12-04 02:23:30,,
2021-12-04 02:23:35,,
2021-12-04 02:23:40,,
2021-12-04 02:23:45,,
2021-12-04 02:23:50,,
2021-12-04 02:23:55,,
2021-12-04 02:24:00,,
2021-12-04 02:24:05,,
2021-12-04 02:24:10,,
2021-12-04 02:24:15,,
2021-12-04 02:24:20,,
2021-12-04 02:24:25,,
2021-12-04 02:24:30,,
2021-12-04 02:24:35,,
2021-12-04 02:24:40,,
2021-12-04 02:24:45,,
2021-12-04 02:24:50,,
2021-12-04 02:24:55,,
2021-12-04 02:25:00,,
2021-12-04 02:25:05,,
2021-12-04 02:25:10,,
2021-12-04 02:25:15,,
2021-12-04 02:25:20,,
2021-12-04 02:25:25,,
2021-12-04 02:25:30,,
2021-12-04 02:25:35,,
2021-12-04 02:25:40,,
2021-12-04 02:25:45,,
2021-12-04 02:25:50,,
2021-12-04 02:25:55,,
2021-12-04 02:26:00,,
2021-12-04 02:26:05,,
2021-12-04 02:26:10,,
2021-12-04 02:26:15,,
2021-12-04 02:26:20,,
2021-12-04 02:26:25,,
2021-12-04 02:26:30,,
2021-12-04 02:26:35,,
2021-12-04 02:26:40,,
2021-12-04 02:26:45,,
2021-12-04 02:26:50,,
